payment_id,order_id,method,captured_at,amount
pay_84066692,order_94859940,card,2026-08-22T23:49:44,1312.53
pay_59367550,order_3311715,card,2026-08-23T00:05:44,295.67
pay_17032890,order_32476346,netbanking,2026-08-23T00:48:44,3516.57
pay_60417183,order_2153142,netbanking,2026-08-23T01:36:44,3291.86
pay_96997114,order_61696520,card,2026-08-23T02:20:44,4134.77
pay_38030711,order_11212919,netbanking,2026-08-23T03:05:44,4180.72
pay_55246204,order_87074192,card,2026-08-23T03:29:44,2641.93
pay_86366606,order_68099137,upi,2026-08-23T04:26:44,285.4
pay_37105695,order_80514453,upi,2026-08-23T04:41:44,2671.2
pay_87502917,order_8518457,netbanking,2026-08-23T04:43:44,4436.69
pay_74233672,order_1312990,card,2026-08-23T04:53:44,4690.84
pay_56993581,order_70471766,upi,2026-08-23T05:01:44,1629.32
pay_66535983,order_54672138,netbanking,2026-08-23T05:57:44,3609.31
pay_13939628,order_89331488,upi,2026-08-23T06:53:44,375.05
pay_76135676,order_2077449,netbanking,2026-08-23T07:28:44,992.31
pay_21754334,order_46350912,netbanking,2026-08-23T08:17:44,895.93
pay_85375276,order_42625247,upi,2026-08-23T08:33:44,2380.6
pay_92246128,order_28728657,upi,2026-08-23T09:20:44,1653.32
pay_49475227,order_19494706,netbanking,2026-08-23T09:38:44,2895.26
pay_36535468,order_45609128,upi,2026-08-23T10:15:44,4351.13
pay_8546067,order_71692197,card,2026-08-23T10:55:44,514.7
pay_50204672,order_35085804,netbanking,2026-08-23T11:36:44,1568.3
pay_24019360,order_45129668,card,2026-08-23T11:43:44,2238.52
pay_17027869,order_99907943,upi,2026-08-23T11:57:44,4686.32
pay_53731648,order_50888643,netbanking,2026-08-23T12:23:44,4766.86
pay_10428235,order_16170826,netbanking,2026-08-23T13:13:44,1610.48
pay_24510488,order_81661,card,2026-08-23T13:43:44,3332.08
pay_46464586,order_93356362,card,2026-08-23T13:49:44,4620.03
pay_75906136,order_39356861,netbanking,2026-08-23T14:22:44,2413.24
pay_70491638,order_55466256,upi,2026-08-23T14:25:44,514.08
pay_96106524,order_16052205,card,2026-08-23T15:10:44,1892.27
pay_64017682,order_28461337,card,2026-08-23T15:22:44,3453.52
pay_13422811,order_53164364,card,2026-08-23T15:35:44,2799.51
pay_25447588,order_26848112,card,2026-08-23T16:18:44,669.01
pay_50118564,order_87274486,netbanking,2026-08-23T16:53:44,264.69
pay_8776892,order_58562184,card,2026-08-23T17:02:44,2972.06
pay_3441309,order_65008657,card,2026-08-23T17:43:44,791.85
pay_55298180,order_4994468,upi,2026-08-23T18:22:44,787.88
pay_60016566,order_55600161,card,2026-08-23T18:53:44,3625.98
pay_1305010,order_86853240,card,2026-08-23T19:52:44,3678.94
pay_417666,order_58903110,netbanking,2026-08-23T20:37:44,1226.75
pay_99558425,order_5048793,netbanking,2026-08-23T21:22:44,2085.05
pay_44623936,order_6847676,netbanking,2026-08-23T21:38:44,3092.91
pay_56485117,order_53902914,card,2026-08-23T21:45:44,80.74
pay_89101184,order_17678964,upi,2026-08-23T22:37:44,2322.79
pay_7812811,order_67135143,card,2026-08-23T22:40:44,1383.55
pay_85082934,order_45103667,upi,2026-08-23T22:46:44,3011.04
pay_83187128,order_15578991,netbanking,2026-08-23T23:00:44,1267.81
pay_60572879,order_93948277,card,2026-08-23T23:17:44,1498.02
pay_4813897,order_97528475,upi,2026-08-24T00:03:44,1381.47
pay_99744762,order_74963375,netbanking,2026-08-24T01:01:44,2547.61
pay_16317770,order_81639145,netbanking,2026-08-24T01:56:44,3576.96
pay_21655524,order_84082381,upi,2026-08-24T02:58:44,752.32
pay_90729075,order_9198262,netbanking,2026-08-24T03:44:44,2739.34
pay_87754483,order_4346407,upi,2026-08-24T03:58:44,4999.97
pay_89269849,order_71774892,netbanking,2026-08-24T04:49:44,158.5
pay_86200244,order_65439546,card,2026-08-24T05:24:44,1161.51
pay_89012144,order_68949664,card,2026-08-24T06:17:44,3273.9
pay_19352251,order_23611789,upi,2026-08-24T07:12:44,2552.72
pay_71537434,order_19734687,upi,2026-08-24T07:34:44,260.05
pay_35648709,order_93341781,card,2026-08-24T08:09:44,4863.62
pay_89922808,order_56564362,card,2026-08-24T08:24:44,4568.88
pay_62447671,order_72856567,card,2026-08-24T08:36:44,780.4
pay_99148723,order_96653336,netbanking,2026-08-24T09:07:44,3631.32
pay_81269665,order_5912973,card,2026-08-24T09:45:44,870.93
pay_86989351,order_37234484,netbanking,2026-08-24T10:20:44,2828.36
pay_50657155,order_19960416,netbanking,2026-08-24T10:22:44,3648.59
pay_35170897,order_5691180,upi,2026-08-24T11:04:44,1853.94
pay_30826702,order_7618207,netbanking,2026-08-24T11:34:44,4270.39
pay_15605427,order_51820481,upi,2026-08-24T12:18:44,79.88
pay_37272541,order_37808852,upi,2026-08-24T12:59:44,302.26
pay_63176260,order_98700482,netbanking,2026-08-24T13:23:44,4619.43
pay_1995935,order_69084678,netbanking,2026-08-24T13:56:44,3652.44
pay_81967015,order_32093504,netbanking,2026-08-24T14:45:44,2935.37
pay_22495771,order_75935194,card,2026-08-24T15:30:44,2485.55
pay_71204884,order_6270094,netbanking,2026-08-24T15:41:44,1467.45
pay_22013840,order_11066138,card,2026-08-24T16:46:44,2264.26
pay_73220574,order_65228482,upi,2026-08-24T17:12:44,1113.49
pay_44370442,order_63533305,netbanking,2026-08-24T17:55:44,3834.53
pay_775577,order_38848142,netbanking,2026-08-24T18:55:44,2562.66
pay_39727316,order_97665064,upi,2026-08-24T19:46:44,3316.75
pay_90682355,order_98532030,netbanking,2026-08-24T19:51:44,3878.44
pay_44611456,order_3489163,card,2026-08-24T20:06:44,2717.95
pay_8271319,order_52522296,upi,2026-08-24T20:48:44,4781.65
pay_67722793,order_88960632,netbanking,2026-08-24T21:15:44,2298.33
pay_85781147,order_79540671,upi,2026-08-24T22:07:44,2297.03
pay_69540484,order_1582951,upi,2026-08-24T22:24:44,2692.6
pay_32550743,order_4656922,upi,2026-08-24T22:50:44,4125.45
pay_35211105,order_97416921,netbanking,2026-08-24T23:32:44,1866.69
pay_4090852,order_80121374,netbanking,2026-08-24T23:55:44,1469.84
pay_17047320,order_41079166,netbanking,2026-08-25T00:44:44,4337.76
pay_2393031,order_58758387,netbanking,2026-08-25T01:05:44,2063.82
pay_50782490,order_88235475,card,2026-08-25T01:55:44,732.34
pay_99925277,order_38464179,netbanking,2026-08-25T02:25:44,2100.58
pay_63624480,order_72223783,netbanking,2026-08-25T02:33:44,3438.59
pay_95239766,order_55123994,netbanking,2026-08-25T02:33:44,102.44
pay_61140431,order_51092021,card,2026-08-25T03:05:44,4298.62
pay_2518288,order_67567779,upi,2026-08-25T04:02:44,1251.72
pay_45525621,order_96487096,netbanking,2026-08-25T04:37:44,3969.83
pay_27824314,order_88010514,netbanking,2026-08-25T05:27:44,3845.09
pay_27113882,order_93590228,upi,2026-08-25T06:08:44,490.57
pay_83209517,order_1765250,card,2026-08-25T06:08:44,4733.96
pay_47142622,order_36962286,netbanking,2026-08-25T07:04:44,3683.2
pay_5603995,order_20924905,card,2026-08-25T07:10:44,4372.81
pay_27345816,order_3964278,upi,2026-08-25T07:51:44,595.27
pay_98090459,order_25001208,upi,2026-08-25T08:17:44,331.7
pay_79226080,order_78245763,card,2026-08-25T08:43:44,160.36
pay_11101867,order_62901367,upi,2026-08-25T09:08:44,4497.42
pay_24283980,order_93284818,upi,2026-08-25T09:36:44,2893.72
pay_37130017,order_99274033,card,2026-08-25T09:42:44,4165.97
pay_68142367,order_31139369,upi,2026-08-25T10:18:44,335.81
pay_2009340,order_8535151,upi,2026-08-25T11:10:44,4652.84
pay_52963773,order_93646314,card,2026-08-25T11:52:44,3155.41
pay_66612199,order_25050064,upi,2026-08-25T12:16:44,829.3
pay_17134147,order_95944597,upi,2026-08-25T12:41:44,4561.49
pay_2130089,order_4684062,netbanking,2026-08-25T13:17:44,3183.4
pay_92301110,order_27800085,netbanking,2026-08-25T13:38:44,1182.3
pay_39385946,order_46903753,upi,2026-08-25T14:29:44,4153.3
pay_32594930,order_13412740,upi,2026-08-25T14:53:44,3873.62
pay_19260188,order_51732004,upi,2026-08-25T15:16:44,4013.8
pay_9085785,order_80637690,netbanking,2026-08-25T15:50:44,4831.32
pay_31997950,order_81734175,upi,2026-08-25T16:02:44,2696.83
pay_27115138,order_89327840,netbanking,2026-08-25T16:09:44,1115.74
pay_57796172,order_88302471,upi,2026-08-25T16:27:44,2954.4
pay_3758062,order_20892557,netbanking,2026-08-25T17:17:44,2209.0
pay_73178808,order_60289156,netbanking,2026-08-25T18:05:44,3799.99
pay_86513953,order_66969347,card,2026-08-25T18:49:44,4012.21
pay_26814804,order_50689135,netbanking,2026-08-25T18:58:44,825.79
pay_79328432,order_3354225,card,2026-08-25T19:34:44,2671.48
pay_59054380,order_19944775,netbanking,2026-08-25T20:03:44,633.8
pay_9552949,order_62199212,upi,2026-08-25T20:57:44,1663.75
pay_56904587,order_96186551,netbanking,2026-08-25T21:06:44,4305.59
pay_88786007,order_90123109,netbanking,2026-08-25T21:48:44,691.77
pay_84410375,order_25354488,upi,2026-08-25T21:54:44,1439.61
pay_80691739,order_41095804,netbanking,2026-08-25T22:46:44,919.06
pay_29531943,order_98971726,netbanking,2026-08-25T23:31:44,4148.14
pay_85036470,order_58913671,upi,2026-08-26T00:18:44,4938.4
pay_66568827,order_75104621,netbanking,2026-08-26T01:01:44,3608.05
pay_37344423,order_3183676,netbanking,2026-08-26T01:47:44,4878.36
pay_62844917,order_66640411,upi,2026-08-26T02:20:44,2941.3
pay_31517697,order_3310276,card,2026-08-26T03:09:44,2239.5
pay_4057681,order_46833123,card,2026-08-26T03:42:44,3627.29
pay_81512902,order_72463521,upi,2026-08-26T04:05:44,2087.5
pay_98725288,order_42328333,card,2026-08-26T04:26:44,3277.14
pay_29538742,order_67747939,upi,2026-08-26T04:54:44,2503.87
pay_8957476,order_3739372,netbanking,2026-08-26T05:06:44,2857.91
pay_39550873,order_76551534,card,2026-08-26T05:27:44,3198.67
pay_37186049,order_1079819,netbanking,2026-08-26T06:08:44,4093.0
pay_38795816,order_62767484,card,2026-08-26T07:31:44,4106.23
pay_83713018,order_85212735,card,2026-08-26T08:29:44,677.99
pay_24715956,order_42169916,netbanking,2026-08-26T08:44:44,4033.4
pay_25794346,order_64575633,card,2026-08-26T09:08:44,4559.19
pay_95753791,order_99177995,upi,2026-08-26T09:40:44,3594.44
pay_30118235,order_82037454,card,2026-08-26T10:20:44,545.04
pay_28952675,order_23908777,card,2026-08-26T10:48:44,373.7
pay_41597565,order_20841992,netbanking,2026-08-26T11:17:44,4291.56
pay_87184856,order_4512883,upi,2026-08-26T11:26:44,4081.57
pay_4920568,order_91651863,upi,2026-08-26T12:17:44,3721.75
pay_33516150,order_34233092,card,2026-08-26T12:49:44,3336.08
pay_27620696,order_86006361,netbanking,2026-08-26T13:37:44,4704.75
pay_51579841,order_18435627,netbanking,2026-08-26T14:12:44,227.54
pay_91401238,order_6661360,netbanking,2026-08-26T14:23:44,848.66
pay_69271364,order_6442886,netbanking,2026-08-26T15:02:44,3342.31
pay_59673645,order_86217675,upi,2026-08-26T15:54:44,763.72
pay_76201612,order_93994953,netbanking,2026-08-26T16:12:44,3366.39
pay_88803017,order_82330647,upi,2026-08-26T16:49:44,3706.64
pay_8813656,order_90275386,upi,2026-08-26T17:31:44,4530.36
pay_19863783,order_87902033,netbanking,2026-08-26T18:05:44,1347.12
pay_91877701,order_12626563,netbanking,2026-08-26T18:14:44,1424.63
pay_32383862,order_69738799,netbanking,2026-08-26T18:22:44,3072.97
pay_50323074,order_72093804,upi,2026-08-26T19:18:44,2676.06
pay_11154615,order_89430336,upi,2026-08-26T19:55:44,1686.4
pay_40064458,order_20417634,card,2026-08-26T20:03:44,1515.16
pay_56876111,order_9610476,upi,2026-08-26T20:49:44,4455.79
pay_91028863,order_81656684,netbanking,2026-08-26T21:00:44,2547.64
pay_75712174,order_28735869,upi,2026-08-26T21:37:44,3966.37
pay_59805862,order_70279468,upi,2026-08-26T21:58:44,200.87
pay_50923214,order_31617880,upi,2026-08-26T22:06:44,1922.88
pay_21335419,order_6382844,card,2026-08-26T22:54:44,4638.84
pay_62481443,order_878511,upi,2026-08-26T23:46:44,2304.88
pay_11864009,order_11860072,netbanking,2026-08-27T00:09:44,3939.08
pay_25525947,order_71073030,netbanking,2026-08-27T01:06:44,4707.27
pay_22764217,order_109625,netbanking,2026-08-27T01:31:44,4835.46
pay_80428696,order_15609546,card,2026-08-27T02:07:44,1788.64
pay_87789306,order_28566264,netbanking,2026-08-27T02:31:44,3667.61
pay_43181565,order_7364895,card,2026-08-27T02:34:44,945.6
pay_88843748,order_42822709,netbanking,2026-08-27T03:16:44,124.11
pay_68112493,order_96509527,upi,2026-08-27T04:18:44,4151.04
pay_45212752,order_8813689,netbanking,2026-08-27T04:47:44,1252.11
pay_53458757,order_73311037,card,2026-08-27T05:04:44,4278.97
pay_32420394,order_75555838,netbanking,2026-08-27T05:18:44,1050.02
pay_64709261,order_25550427,netbanking,2026-08-27T06:08:44,4307.19
pay_23596837,order_34470118,card,2026-08-27T06:56:44,3240.67
pay_29990990,order_93780639,card,2026-08-27T07:29:44,2227.95
pay_15397659,order_22937049,card,2026-08-27T08:01:44,3324.46
pay_97727426,order_19624785,netbanking,2026-08-27T08:46:44,3025.94
pay_28961876,order_63193378,card,2026-08-27T09:36:44,2505.08
pay_35378576,order_87092758,netbanking,2026-08-27T10:13:44,1212.38
pay_25632749,order_43473465,upi,2026-08-27T11:02:44,4113.28
pay_13483857,order_65470389,card,2026-08-27T11:53:44,1139.4
pay_63918083,order_15655017,netbanking,2026-08-27T12:16:44,1421.44
pay_98983908,order_77148482,upi,2026-08-27T13:21:44,4920.14
pay_82894849,order_73249449,upi,2026-08-27T14:05:44,961.53
pay_5997091,order_43258716,upi,2026-08-27T14:22:44,3581.44
pay_8740445,order_79426861,netbanking,2026-08-27T14:36:44,4278.89
pay_75081344,order_12600242,card,2026-08-27T15:06:44,3265.41
pay_93753449,order_74482147,netbanking,2026-08-27T15:20:44,3849.05
pay_4220267,order_70084698,upi,2026-08-27T15:48:44,3820.01
pay_15125654,order_41168145,card,2026-08-27T16:54:44,4721.03
pay_4786902,order_38414025,netbanking,2026-08-27T17:42:44,2604.75
pay_98169525,order_4391227,upi,2026-08-27T18:16:44,3325.09
pay_98836125,order_59340986,upi,2026-08-27T18:30:44,3438.48
pay_19022063,order_42008995,netbanking,2026-08-27T19:00:44,461.39
pay_1606639,order_20654886,card,2026-08-27T19:30:44,3824.13
pay_67775194,order_42801054,upi,2026-08-27T20:11:44,2255.66
pay_21342689,order_29431338,card,2026-08-27T20:33:44,2354.34
pay_39512236,order_42311990,card,2026-08-27T20:47:44,889.55
pay_26544185,order_42997621,card,2026-08-27T21:36:44,1642.55
pay_48595295,order_88992515,upi,2026-08-27T22:23:44,3890.02
pay_52395614,order_83972355,netbanking,2026-08-27T22:45:44,2021.58
pay_37047948,order_5678925,upi,2026-08-27T23:21:44,920.26
pay_32247999,order_68426197,netbanking,2026-08-28T00:17:44,4539.11
pay_7556562,order_64853596,netbanking,2026-08-28T01:08:44,1118.12
pay_10949684,order_64078615,upi,2026-08-28T01:29:44,3881.59
pay_25159912,order_17573954,card,2026-08-28T02:26:44,547.29
pay_5404957,order_1356747,upi,2026-08-28T03:15:44,3107.19
pay_78515619,order_12583406,upi,2026-08-28T03:24:44,2819.03
pay_80798951,order_72051299,upi,2026-08-28T04:11:44,205.65
pay_73741800,order_49952526,netbanking,2026-08-28T04:20:44,3670.53
pay_93047771,order_42952160,upi,2026-08-28T05:18:44,751.54
pay_76296131,order_16122397,netbanking,2026-08-28T05:49:44,837.13
pay_96879052,order_92285533,netbanking,2026-08-28T06:45:44,1028.96
pay_75781769,order_97803482,netbanking,2026-08-28T07:18:44,3884.69
pay_8775547,order_23369412,card,2026-08-28T07:38:44,328.69
pay_55053289,order_74552057,card,2026-08-28T07:53:44,249.34
pay_91916104,order_21101682,card,2026-08-28T08:30:44,3029.9
pay_8237704,order_81807696,card,2026-08-28T09:21:44,2863.83
pay_32706325,order_16784290,netbanking,2026-08-28T10:03:44,373.65
pay_35294696,order_18758816,upi,2026-08-28T10:53:44,4243.93
pay_84556009,order_68793399,card,2026-08-28T11:10:44,1351.68
pay_6828934,order_5821214,card,2026-08-28T11:16:44,592.86
pay_14719565,order_63643226,netbanking,2026-08-28T11:29:44,4380.57
pay_55465896,order_542752,card,2026-08-28T11:48:44,3245.05
pay_17957151,order_79230704,upi,2026-08-28T12:31:44,1319.76
pay_38245900,order_69851427,card,2026-08-28T12:42:44,1920.07
pay_12100737,order_68929345,upi,2026-08-28T12:53:44,2482.83
pay_86632805,order_20115033,card,2026-08-28T13:23:44,1395.51
pay_43899684,order_76063587,netbanking,2026-08-28T13:50:44,4128.82
pay_97197631,order_71421887,card,2026-08-28T14:30:44,3537.05
pay_34429264,order_20007422,card,2026-08-28T14:47:44,3082.6
pay_75913257,order_80343968,card,2026-08-28T15:00:44,4592.62
pay_4675357,order_74231944,netbanking,2026-08-28T15:48:44,483.33
pay_50706250,order_96961513,netbanking,2026-08-28T16:52:44,1975.35
pay_20272644,order_13805764,card,2026-08-28T17:35:44,848.48
pay_65965471,order_98397473,upi,2026-08-28T18:28:44,4360.82
pay_41519610,order_88070062,netbanking,2026-08-28T19:12:44,3684.26
pay_51637552,order_31907208,netbanking,2026-08-28T19:24:44,2476.66
pay_36483186,order_88430926,card,2026-08-28T20:14:44,1390.24
pay_22059966,order_55179711,netbanking,2026-08-28T20:25:44,1594.0
pay_49924827,order_18295644,card,2026-08-28T20:49:44,4055.31
pay_7777875,order_82507452,card,2026-08-28T21:41:44,3917.15
pay_62354383,order_15611417,card,2026-08-28T22:33:44,2006.84
pay_94550403,order_5309585,upi,2026-08-28T22:40:44,673.12
pay_98920879,order_833562,card,2026-08-28T23:02:44,1950.79
pay_41117550,order_92173126,netbanking,2026-08-28T23:54:44,586.38
pay_82227896,order_61626136,netbanking,2026-08-29T00:37:44,4352.14
pay_12318004,order_50063885,card,2026-08-29T01:15:44,3564.7
pay_11790904,order_10045954,upi,2026-08-29T01:32:44,1352.85
pay_2463484,order_36158722,netbanking,2026-08-29T02:09:44,2799.69
pay_94761544,order_2831277,upi,2026-08-29T03:07:44,3786.81
pay_11749715,order_80287613,card,2026-08-29T03:06:44,3606.99
pay_169712,order_62347252,netbanking,2026-08-29T03:32:44,3535.33
pay_52205365,order_15363773,card,2026-08-29T03:53:44,4023.69
pay_49065269,order_33020623,upi,2026-08-29T04:17:44,4085.8
pay_90263119,order_20586844,card,2026-08-29T05:15:44,3934.14
pay_21650570,order_39262556,upi,2026-08-29T05:51:44,380.8
pay_93688206,order_61741020,card,2026-08-29T06:38:44,4296.6
pay_93071015,order_96278713,card,2026-08-29T07:08:44,4466.82
pay_89991809,order_36102291,upi,2026-08-29T07:19:44,3395.81
pay_98541885,order_66369510,card,2026-08-29T08:05:44,3819.14
pay_38732640,order_67721942,card,2026-08-29T08:36:44,1238.72
pay_13545659,order_7064863,upi,2026-08-29T09:42:44,4114.78
pay_65798023,order_98633170,netbanking,2026-08-29T10:23:44,3745.0
pay_84127829,order_95632380,netbanking,2026-08-29T10:39:44,4908.57
pay_36340316,order_94469578,card,2026-08-29T11:30:44,310.89
pay_54085288,order_19043273,netbanking,2026-08-29T11:57:44,2821.08
pay_29929152,order_32905676,upi,2026-08-29T12:49:44,921.47
pay_41865006,order_87590667,card,2026-08-29T13:46:44,3920.07
pay_21986757,order_72920664,upi,2026-08-29T14:38:44,3178.4
pay_99213650,order_34466330,netbanking,2026-08-29T15:33:44,3176.56
pay_93465785,order_92942902,netbanking,2026-08-29T16:17:44,3381.56
pay_53059200,order_92257313,netbanking,2026-08-29T16:38:44,4895.5
pay_12049124,order_2941901,netbanking,2026-08-29T17:04:44,2488.98
pay_16895673,order_98060402,netbanking,2026-08-29T17:53:44,2050.87
pay_35178035,order_56393016,upi,2026-08-29T18:34:44,4455.45
pay_29034238,order_30138367,card,2026-08-29T19:20:44,2390.1
pay_51539349,order_6179752,card,2026-08-29T19:34:44,585.9
