payment_id,order_id,method,captured_at,amount
pay_92088741,order_51869347,upi,2026-07-31T07:04:28,1146.14
pay_98527160,order_89276270,netbanking,2026-07-31T07:32:28,2557.03
pay_73963666,order_66751602,upi,2026-07-31T07:50:28,320.14
pay_89928441,order_7536315,netbanking,2026-07-31T08:32:28,4905.12
pay_28424837,order_79971487,card,2026-07-31T09:09:28,699.44
pay_49427622,order_83391382,upi,2026-07-31T09:33:28,4758.0
pay_25610888,order_15228644,netbanking,2026-07-31T10:19:28,2803.59
pay_64190147,order_91016103,card,2026-07-31T11:10:28,1906.63
pay_7769356,order_7295158,card,2026-07-31T12:03:28,2027.26
pay_16646609,order_64179559,card,2026-07-31T13:00:28,4513.54
pay_27371866,order_8616535,card,2026-07-31T13:14:28,2223.21
pay_26845570,order_29199497,upi,2026-07-31T13:24:28,581.8
pay_4270263,order_72276489,netbanking,2026-07-31T13:30:28,2697.56
pay_93694297,order_16273788,upi,2026-07-31T14:07:28,3360.77
pay_79660031,order_13179018,card,2026-07-31T14:49:28,566.94
pay_72045876,order_26165667,netbanking,2026-07-31T15:28:28,1532.98
pay_57511816,order_69003593,netbanking,2026-07-31T15:37:28,431.91
pay_49354098,order_9686386,card,2026-07-31T16:11:28,875.25
pay_9577050,order_63458188,netbanking,2026-07-31T17:04:28,3735.0
pay_79162976,order_90540844,upi,2026-07-31T17:28:28,4682.95
pay_28994567,order_88987004,netbanking,2026-07-31T18:03:28,754.5
pay_60016193,order_10501319,netbanking,2026-07-31T18:44:28,4805.94
pay_54791795,order_27791910,netbanking,2026-07-31T19:07:28,2750.07
pay_89890616,order_37882160,card,2026-07-31T19:54:28,270.69
pay_81002857,order_50734810,upi,2026-07-31T20:34:28,2607.4
pay_29903438,order_26949186,upi,2026-07-31T20:41:28,1252.2
pay_98241261,order_99705906,upi,2026-07-31T21:45:28,4281.32
pay_46177773,order_27028440,netbanking,2026-07-31T22:07:28,1349.73
pay_7027135,order_31914777,upi,2026-07-31T22:27:28,2356.14
pay_80702567,order_20215358,upi,2026-07-31T22:50:28,1312.77
pay_8610763,order_86960116,card,2026-07-31T22:58:28,3255.13
pay_84490310,order_83666820,card,2026-07-31T23:52:28,4358.77
pay_60307862,order_52797404,upi,2026-08-01T00:40:28,232.81
pay_47665218,order_9290516,upi,2026-08-01T00:55:28,1895.08
pay_56632335,order_60806358,netbanking,2026-08-01T01:22:28,668.51
pay_80242819,order_69618768,netbanking,2026-08-01T02:00:28,4301.88
pay_32719199,order_95948023,card,2026-08-01T02:18:28,4725.82
pay_16434444,order_55224159,netbanking,2026-08-01T02:31:28,4528.02
pay_91958016,order_91610240,upi,2026-08-01T03:15:28,3225.98
pay_41128012,order_97990360,card,2026-08-01T03:22:28,1058.3
pay_89520991,order_77880957,upi,2026-08-01T04:14:28,429.23
pay_49175205,order_63422200,netbanking,2026-08-01T05:08:28,3559.48
pay_29289613,order_14564139,netbanking,2026-08-01T05:18:28,2583.97
pay_42438852,order_84260815,card,2026-08-01T05:28:28,3338.52
pay_61200591,order_93991326,upi,2026-08-01T06:10:28,2520.97
pay_41562450,order_9621228,card,2026-08-01T06:24:28,4034.7
pay_7302462,order_76780676,upi,2026-08-01T07:17:28,2933.16
pay_50721381,order_435880,netbanking,2026-08-01T08:02:28,1820.7
pay_89239385,order_38539631,netbanking,2026-08-01T08:59:28,1203.79
pay_69317907,order_63801106,netbanking,2026-08-01T09:19:28,627.79
pay_27760309,order_90695304,upi,2026-08-01T09:26:28,685.29
pay_6457505,order_13036499,netbanking,2026-08-01T09:53:28,1909.17
pay_846953,order_7769414,upi,2026-08-01T10:02:28,4048.04
pay_30873753,order_81177029,card,2026-08-01T10:26:28,1036.24
pay_18649010,order_98528329,upi,2026-08-01T10:42:28,2191.36
pay_86066409,order_43724829,netbanking,2026-08-01T11:13:28,1272.61
pay_68322829,order_85341065,netbanking,2026-08-01T12:12:28,3414.86
pay_46027956,order_61603081,card,2026-08-01T12:25:28,552.82
pay_23939142,order_9756943,netbanking,2026-08-01T12:45:28,950.95
pay_91665447,order_48752800,netbanking,2026-08-01T13:07:28,1849.01
pay_96174498,order_2087179,netbanking,2026-08-01T13:48:28,1206.81
pay_34811798,order_29333150,netbanking,2026-08-01T14:32:28,1037.21
pay_19114210,order_66098039,card,2026-08-01T15:23:28,1692.07
pay_5938161,order_2995724,upi,2026-08-01T15:35:28,3619.5
pay_26800887,order_28691394,upi,2026-08-01T15:47:28,4458.15
pay_44882409,order_78894420,card,2026-08-01T16:05:28,1618.62
pay_83570115,order_20731508,upi,2026-08-01T16:50:28,4037.23
pay_15849611,order_93773334,upi,2026-08-01T17:51:28,1727.36
pay_1835792,order_49230922,upi,2026-08-01T18:50:28,1087.4
pay_99016141,order_46242120,upi,2026-08-01T19:21:28,4279.0
pay_79198452,order_67977224,netbanking,2026-08-01T19:52:28,324.0
pay_5140107,order_27426079,upi,2026-08-01T20:23:28,3746.1
pay_48205612,order_36047634,netbanking,2026-08-01T21:17:28,3509.7
pay_75507606,order_7324829,card,2026-08-01T22:06:28,764.46
pay_51271739,order_72571932,netbanking,2026-08-01T22:47:28,1861.62
pay_60073784,order_75989874,netbanking,2026-08-01T23:40:28,850.1
pay_53685603,order_68994739,upi,2026-08-02T00:07:28,4803.0
pay_31689746,order_66365128,netbanking,2026-08-02T00:27:28,4242.42
pay_13982970,order_17609309,upi,2026-08-02T01:29:28,1680.43
pay_59131736,order_36923846,netbanking,2026-08-02T01:29:28,2274.04
pay_81201977,order_25565302,upi,2026-08-02T02:05:28,1021.73
pay_62959792,order_31195118,upi,2026-08-02T02:38:28,4753.73
pay_75390184,order_74662825,netbanking,2026-08-02T02:42:28,4356.77
pay_34941908,order_82944057,netbanking,2026-08-02T03:06:28,2158.71
pay_43805566,order_89247836,netbanking,2026-08-02T03:20:28,1597.05
pay_91656966,order_50341956,upi,2026-08-02T04:08:28,2798.73
pay_69583668,order_43653874,netbanking,2026-08-02T04:18:28,411.37
pay_56313192,order_53612831,upi,2026-08-02T05:15:28,4187.95
pay_28906494,order_79866655,netbanking,2026-08-02T05:55:28,4016.51
pay_18959129,order_27362184,netbanking,2026-08-02T06:06:28,797.83
pay_71836622,order_58926044,card,2026-08-02T06:59:28,3686.22
pay_74652694,order_67019830,netbanking,2026-08-02T07:26:28,1904.47
pay_90442263,order_4226080,upi,2026-08-02T07:43:28,1061.21
pay_94585782,order_14419669,card,2026-08-02T08:29:28,805.34
pay_63141961,order_17783471,card,2026-08-02T08:50:28,3133.27
pay_44194651,order_71787850,netbanking,2026-08-02T09:34:28,1830.33
pay_44275031,order_55841310,card,2026-08-02T09:44:28,2428.57
pay_5828902,order_59403999,netbanking,2026-08-02T10:11:28,3763.31
pay_50703787,order_89770602,upi,2026-08-02T10:57:28,1962.31
pay_45429500,order_30586662,upi,2026-08-02T11:35:28,4168.44
pay_93847009,order_80935058,card,2026-08-02T12:30:28,2574.93
pay_40840677,order_14016754,upi,2026-08-02T12:41:28,2851.41
pay_67750121,order_79129485,upi,2026-08-02T13:13:28,4533.5
pay_74320915,order_40210553,netbanking,2026-08-02T13:24:28,4125.76
pay_36602286,order_2120808,netbanking,2026-08-02T14:05:28,1293.48
pay_87108290,order_10355460,upi,2026-08-02T14:05:28,4218.9
pay_90833245,order_79140720,upi,2026-08-02T14:25:28,3074.53
pay_71165833,order_68211919,netbanking,2026-08-02T14:58:28,867.09
pay_84363435,order_22376277,netbanking,2026-08-02T16:00:28,4325.74
pay_79963142,order_6055329,upi,2026-08-02T16:44:28,2831.11
pay_25207377,order_85438555,netbanking,2026-08-02T17:22:28,1136.56
pay_96346130,order_99917734,upi,2026-08-02T17:52:28,3556.2
pay_33412416,order_49579944,card,2026-08-02T18:47:28,3620.16
pay_65066734,order_49518997,netbanking,2026-08-02T19:14:28,2167.64
pay_58660660,order_29103400,upi,2026-08-02T19:35:28,3003.68
pay_35124849,order_66358833,netbanking,2026-08-02T19:54:28,1081.84
pay_30097044,order_19102325,netbanking,2026-08-02T20:19:28,4185.77
pay_66345409,order_66914113,upi,2026-08-02T20:52:28,4934.92
pay_1937665,order_73444862,netbanking,2026-08-02T21:35:28,1277.96
pay_59621271,order_33115096,upi,2026-08-02T22:34:28,4941.17
pay_43471896,order_34533238,netbanking,2026-08-02T23:07:28,2528.63
pay_47926571,order_73211652,upi,2026-08-02T23:57:28,4691.97
pay_60918482,order_11653751,upi,2026-08-03T00:29:28,1012.55
pay_58710275,order_97949908,upi,2026-08-03T01:25:28,2337.01
pay_960778,order_5983922,card,2026-08-03T01:56:28,1199.62
pay_6807270,order_38745949,upi,2026-08-03T02:17:28,2611.66
pay_68919556,order_69224646,upi,2026-08-03T03:12:28,3272.23
pay_46994040,order_69342980,netbanking,2026-08-03T03:29:28,826.36
pay_7755124,order_99676203,card,2026-08-03T04:11:28,1155.54
pay_50154492,order_10117049,card,2026-08-03T04:42:28,4532.62
pay_12642275,order_32597263,netbanking,2026-08-03T05:04:28,770.65
pay_59101131,order_95337704,netbanking,2026-08-03T05:31:28,2244.19
pay_36666462,order_35952696,upi,2026-08-03T06:25:28,2088.68
pay_53099588,order_35241736,upi,2026-08-03T06:25:28,2914.91
pay_28301108,order_90768172,netbanking,2026-08-03T07:00:28,160.96
pay_37369335,order_29703513,netbanking,2026-08-03T08:00:28,4257.55
pay_31606302,order_62530254,netbanking,2026-08-03T08:22:28,1124.28
pay_10070180,order_23914651,upi,2026-08-03T08:36:28,811.2
pay_17520056,order_53699718,card,2026-08-03T08:58:28,1844.35
pay_78473707,order_34239654,card,2026-08-03T09:46:28,2523.77
pay_60228067,order_8083515,upi,2026-08-03T09:56:28,452.24
pay_91650874,order_86906209,upi,2026-08-03T10:16:28,2683.75
pay_38253831,order_22446974,netbanking,2026-08-03T11:08:28,4001.55
pay_68782253,order_90482677,card,2026-08-03T11:16:28,1630.91
pay_42150071,order_93595509,netbanking,2026-08-03T12:14:28,3836.75
pay_80129464,order_99165258,upi,2026-08-03T12:36:28,698.7
pay_86893651,order_4956779,upi,2026-08-03T13:07:28,2970.18
pay_60454648,order_25338871,card,2026-08-03T13:16:28,1020.17
pay_10526402,order_23200307,netbanking,2026-08-03T13:39:28,362.4
pay_73155257,order_50028898,card,2026-08-03T14:12:28,168.46
pay_56872346,order_40522826,netbanking,2026-08-03T14:33:28,4438.55
pay_45690597,order_49793585,card,2026-08-03T14:47:28,4178.66
pay_58245721,order_16770681,card,2026-08-03T15:07:28,3574.15
pay_96370256,order_87987944,card,2026-08-03T15:46:28,495.42
pay_3045542,order_68411727,netbanking,2026-08-03T16:09:28,1682.04
pay_10728760,order_25223654,upi,2026-08-03T16:35:28,2870.82
pay_85403216,order_11734743,upi,2026-08-03T17:15:28,2237.78
pay_5233737,order_79738567,netbanking,2026-08-03T18:08:28,866.16
pay_62094495,order_86115622,upi,2026-08-03T19:05:28,3743.37
pay_94142044,order_5061174,card,2026-08-03T19:51:28,3324.06
pay_79547623,order_27339782,netbanking,2026-08-03T20:46:28,4153.37
pay_4587848,order_15602029,netbanking,2026-08-03T21:47:28,1993.78
pay_7043318,order_10282679,card,2026-08-03T22:40:28,624.87
pay_32262597,order_95158448,card,2026-08-03T23:06:28,2173.3
pay_70771785,order_14206258,netbanking,2026-08-03T23:44:28,1378.38
pay_3287496,order_68707883,card,2026-08-04T00:13:28,922.08
pay_34836098,order_1937556,upi,2026-08-04T00:39:28,4624.09
pay_3640007,order_89167124,netbanking,2026-08-04T01:23:28,1302.73
pay_94307807,order_47077714,netbanking,2026-08-04T01:51:28,2890.07
pay_39065866,order_76213992,upi,2026-08-04T02:30:28,3856.41
pay_34834811,order_66999571,card,2026-08-04T03:02:28,476.77
pay_33287264,order_82423498,netbanking,2026-08-04T04:00:28,4928.41
pay_62180393,order_19927642,card,2026-08-04T04:21:28,3778.9
pay_267795,order_69056092,card,2026-08-04T04:45:28,3823.76
pay_56890555,order_78176059,upi,2026-08-04T05:00:28,1234.33
pay_84912201,order_49016360,netbanking,2026-08-04T05:30:28,389.65
pay_36188526,order_80390277,card,2026-08-04T06:11:28,3055.33
pay_80437124,order_48012110,upi,2026-08-04T07:15:28,3909.29
pay_14467837,order_10557301,card,2026-08-04T07:46:28,832.09
pay_8976000,order_31284770,netbanking,2026-08-04T07:59:28,3274.58
pay_85585648,order_51382657,card,2026-08-04T08:48:28,1407.18
pay_8853689,order_30985059,netbanking,2026-08-04T09:09:28,3860.06
pay_73592380,order_15666559,upi,2026-08-04T09:31:28,2549.41
pay_28561947,order_51125694,card,2026-08-04T10:21:28,4033.43
pay_10823108,order_17657523,netbanking,2026-08-04T11:23:28,265.59
pay_64089192,order_17225593,card,2026-08-04T11:51:28,2601.2
pay_37325272,order_41385167,netbanking,2026-08-04T12:10:28,3446.27
pay_13272714,order_50410945,netbanking,2026-08-04T12:52:28,3366.59
pay_66038344,order_58243958,upi,2026-08-04T13:12:28,994.54
pay_22508203,order_17144041,card,2026-08-04T13:19:28,663.93
pay_44301661,order_57304936,netbanking,2026-08-04T14:22:28,1040.07
pay_50787076,order_22405936,card,2026-08-04T15:08:28,2987.89
pay_98921676,order_26741592,upi,2026-08-04T16:08:28,2171.06
pay_36267208,order_53119531,netbanking,2026-08-04T16:58:28,403.21
pay_30381750,order_36568995,upi,2026-08-04T17:14:28,2263.42
pay_70274910,order_58062388,netbanking,2026-08-04T18:02:28,3037.42
pay_60290737,order_62859943,upi,2026-08-04T19:05:28,4769.96
pay_34393667,order_33150654,netbanking,2026-08-04T19:26:28,309.16
pay_33435931,order_90322449,upi,2026-08-04T19:33:28,4949.77
pay_41968577,order_91237267,netbanking,2026-08-04T20:13:28,1807.91
pay_42115940,order_53708750,upi,2026-08-04T20:54:28,1256.7
pay_43478344,order_6705688,netbanking,2026-08-04T21:40:28,1566.82
pay_80372732,order_13633894,card,2026-08-04T22:11:28,4681.53
pay_97396134,order_28180084,netbanking,2026-08-04T22:27:28,1615.16
pay_27848141,order_24429029,card,2026-08-04T23:05:28,1582.84
pay_37597738,order_84884551,upi,2026-08-04T23:56:28,319.32
pay_92543989,order_37737702,netbanking,2026-08-05T00:44:28,4943.15
pay_84973883,order_48779638,upi,2026-08-05T00:59:28,288.16
pay_83150452,order_58793212,upi,2026-08-05T01:04:28,1188.64
pay_43490121,order_81793866,netbanking,2026-08-05T01:26:28,3224.16
pay_70482318,order_31366469,upi,2026-08-05T01:51:28,932.88
pay_21060157,order_95540338,netbanking,2026-08-05T02:41:28,3596.95
pay_55021673,order_26767953,card,2026-08-05T03:03:28,754.94
pay_66894292,order_32373406,card,2026-08-05T03:22:28,4811.83
pay_74907,order_91133236,upi,2026-08-05T04:00:28,4195.84
pay_42094697,order_44524196,card,2026-08-05T04:03:28,4444.46
pay_11500228,order_57850397,card,2026-08-05T04:50:28,4274.12
pay_64377018,order_20484944,upi,2026-08-05T05:17:28,2834.75
pay_55832015,order_96785950,netbanking,2026-08-05T06:11:28,2265.54
pay_76851940,order_26760795,netbanking,2026-08-05T06:39:28,4147.67
pay_41107634,order_1557639,netbanking,2026-08-05T06:52:28,2230.8
pay_73929979,order_71205764,netbanking,2026-08-05T07:41:28,2371.98
pay_7690827,order_30034890,upi,2026-08-05T07:55:28,1665.57
pay_31479782,order_42532562,card,2026-08-05T08:31:28,2126.85
pay_83162228,order_91188352,upi,2026-08-05T09:34:28,749.22
pay_80534028,order_1101776,netbanking,2026-08-05T10:08:28,3385.54
pay_7478558,order_45480970,card,2026-08-05T10:51:28,1679.92
pay_27607188,order_59863555,netbanking,2026-08-05T11:13:28,264.97
pay_94910696,order_6895560,netbanking,2026-08-05T11:35:28,4491.5
pay_34857657,order_57573367,netbanking,2026-08-05T12:03:28,2548.65
pay_86011565,order_39291372,card,2026-08-05T12:24:28,3262.59
pay_49742450,order_28128843,card,2026-08-05T13:04:28,4643.04
pay_58444409,order_58643276,netbanking,2026-08-05T13:44:28,3798.42
pay_78831024,order_87341443,netbanking,2026-08-05T14:49:28,3603.28
pay_39876266,order_49777768,card,2026-08-05T15:23:28,2213.43
pay_29380667,order_7429552,card,2026-08-05T15:43:28,2496.84
pay_31328156,order_37507180,card,2026-08-05T16:09:28,4102.67
pay_17916928,order_63346765,card,2026-08-05T16:36:28,1817.55
pay_64114310,order_86733917,card,2026-08-05T17:11:28,4346.62
pay_73188957,order_93808570,netbanking,2026-08-05T17:20:28,2591.78
pay_84610654,order_19372441,netbanking,2026-08-05T17:28:28,1899.72
pay_77391933,order_71518421,upi,2026-08-05T18:02:28,3835.39
pay_36244933,order_49121555,netbanking,2026-08-05T18:20:28,2008.33
pay_24836848,order_24512858,card,2026-08-05T18:40:28,1428.2
pay_45380850,order_91376172,upi,2026-08-05T19:40:28,1215.65
pay_85726745,order_21694588,netbanking,2026-08-05T19:52:28,2944.14
pay_45047199,order_54943905,card,2026-08-05T20:37:28,1460.82
pay_20795591,order_45686656,netbanking,2026-08-05T21:02:28,4719.48
pay_14500831,order_98418293,card,2026-08-05T21:50:28,2279.59
pay_11490609,order_38740337,card,2026-08-05T22:29:28,2147.47
pay_40934727,order_44208515,upi,2026-08-05T23:00:28,3604.17
pay_62053001,order_23584869,netbanking,2026-08-05T23:12:28,3199.7
pay_5639657,order_2809679,card,2026-08-05T23:14:28,2340.07
pay_75817345,order_60304079,card,2026-08-06T00:02:28,4712.44
pay_22692005,order_10424436,netbanking,2026-08-06T00:04:28,309.76
pay_34510026,order_67632811,card,2026-08-06T00:43:28,171.24
pay_7165282,order_26348226,netbanking,2026-08-06T00:55:28,3897.84
pay_704313,order_44718067,card,2026-08-06T01:13:28,1334.72
pay_74611086,order_41483213,netbanking,2026-08-06T01:51:28,59.88
pay_17702831,order_17683260,upi,2026-08-06T02:37:28,1384.65
pay_80459989,order_17806573,upi,2026-08-06T02:46:28,381.04
pay_32199315,order_33417371,upi,2026-08-06T03:32:28,376.53
pay_57064537,order_57177068,netbanking,2026-08-06T03:50:28,449.16
pay_91051709,order_27219734,upi,2026-08-06T04:07:28,539.5
pay_55237700,order_41947845,upi,2026-08-06T04:25:28,1683.86
pay_99830508,order_42763354,card,2026-08-06T05:14:28,3698.27
pay_61628357,order_88431282,upi,2026-08-06T06:16:28,1387.55
pay_44023188,order_74531074,card,2026-08-06T06:28:28,2641.76
pay_74679774,order_15206972,upi,2026-08-06T06:53:28,1283.13
pay_15464029,order_9798566,card,2026-08-06T07:15:28,1653.5
pay_6568471,order_90509962,card,2026-08-06T08:08:28,4899.62
pay_58067023,order_93298729,upi,2026-08-06T08:30:28,3463.06
pay_75284888,order_4536726,netbanking,2026-08-06T09:18:28,1653.93
pay_22477789,order_90866168,upi,2026-08-06T09:27:28,4122.09
pay_96210120,order_36351693,card,2026-08-06T10:25:28,2079.22
pay_44141506,order_698119,card,2026-08-06T10:33:28,1602.47
pay_96332955,order_20277290,card,2026-08-06T11:13:28,2109.11
pay_71799769,order_62897170,card,2026-08-06T11:32:28,4921.79
pay_18263006,order_95882448,card,2026-08-06T11:37:28,1210.99
pay_21327248,order_98594870,netbanking,2026-08-06T12:39:28,3020.13
pay_98962519,order_92248821,netbanking,2026-08-06T12:55:28,3550.34
pay_31495210,order_59643799,upi,2026-08-06T13:42:28,1884.52
pay_31023689,order_50283495,upi,2026-08-06T14:21:28,1520.65
pay_99534126,order_27154316,card,2026-08-06T14:45:28,1205.39
pay_17322816,order_27418757,card,2026-08-06T15:13:28,3936.64
pay_8464760,order_37317174,upi,2026-08-06T16:10:28,3927.48
pay_30190642,order_86067083,netbanking,2026-08-06T16:55:28,1386.73
pay_27399585,order_20480946,netbanking,2026-08-06T17:20:28,3211.63
pay_63768983,order_88654860,card,2026-08-06T17:39:28,816.95
pay_86864143,order_40756016,card,2026-08-06T18:36:28,4961.04
pay_52966095,order_83601882,card,2026-08-06T18:48:28,3807.15
pay_37094226,order_19289820,card,2026-08-06T19:24:28,257.99
pay_52229033,order_66263021,netbanking,2026-08-06T19:33:28,4316.79
pay_32111452,order_48273095,upi,2026-08-06T19:59:28,314.26
pay_45793112,order_21826513,card,2026-08-06T19:59:28,2801.68
pay_84346346,order_10028820,card,2026-08-06T20:47:28,1237.52
pay_97542575,order_64494199,netbanking,2026-08-06T21:37:28,2087.19
pay_81152295,order_47024019,card,2026-08-06T22:30:28,2322.88
pay_75635424,order_57043509,upi,2026-08-06T23:07:28,4723.9
pay_35191703,order_94819732,upi,2026-08-06T23:14:28,2191.53
pay_16630825,order_51851696,card,2026-08-06T23:34:28,3961.36
pay_43574849,order_22810692,upi,2026-08-07T00:29:28,1677.96
pay_74220487,order_51774200,upi,2026-08-07T01:11:28,723.55
pay_85287361,order_16363691,netbanking,2026-08-07T01:54:28,4239.99
pay_98356644,order_68462783,netbanking,2026-08-07T02:20:28,3720.86
pay_29735510,order_25710927,netbanking,2026-08-07T02:33:28,362.18
pay_62186232,order_75959236,netbanking,2026-08-07T02:49:28,4120.57
pay_81737651,order_56888579,card,2026-08-07T03:45:28,4577.86
pay_55885769,order_43990402,card,2026-08-07T04:21:28,3253.58
pay_4790467,order_20208649,card,2026-08-07T04:50:28,4927.83
pay_88367779,order_16937463,upi,2026-08-07T05:25:28,1234.28
pay_97014627,order_72365972,card,2026-08-07T06:05:28,3647.41
pay_57279442,order_33716569,upi,2026-08-07T06:51:28,3940.91
pay_965186,order_4091386,card,2026-08-07T07:00:28,1657.06
pay_51348249,order_7619475,card,2026-08-07T07:42:28,3677.43
pay_2578724,order_13712155,netbanking,2026-08-07T08:47:28,4891.13
pay_88050771,order_82009084,upi,2026-08-07T09:40:28,4577.8
pay_27361641,order_59953562,netbanking,2026-08-07T10:24:28,2111.09
pay_83530593,order_68756194,netbanking,2026-08-07T11:16:28,4000.35
pay_14156163,order_22155061,card,2026-08-07T11:48:28,85.6
pay_35472725,order_88366532,netbanking,2026-08-07T11:51:28,3297.35
pay_98161366,order_33255951,upi,2026-08-07T12:12:28,3130.64
pay_48854489,order_94834578,netbanking,2026-08-07T12:27:28,3670.23
pay_71368152,order_75408813,netbanking,2026-08-07T13:08:28,1230.25
pay_32002168,order_85257660,card,2026-08-07T14:01:28,2075.88
pay_88544647,order_70562166,upi,2026-08-07T15:00:28,4926.98
pay_94624684,order_29461672,card,2026-08-07T15:52:28,840.4
pay_54931090,order_14119686,netbanking,2026-08-07T16:22:28,944.56
pay_86026386,order_47736264,upi,2026-08-07T16:53:28,612.13
pay_21431458,order_95069630,upi,2026-08-07T17:11:28,3156.64
pay_97622436,order_96803738,card,2026-08-07T17:25:28,3433.91
pay_45415215,order_51269331,netbanking,2026-08-07T18:16:28,2530.79
pay_24255733,order_57419186,card,2026-08-07T18:48:28,583.77
pay_93065632,order_7868920,netbanking,2026-08-07T19:07:28,135.18
pay_50210205,order_24646164,netbanking,2026-08-07T19:41:28,2723.34
pay_15241966,order_80088113,upi,2026-08-07T19:54:28,582.95
pay_34362092,order_74957329,netbanking,2026-08-07T20:10:28,4347.26
pay_84235671,order_40111108,upi,2026-08-07T20:43:28,3964.24
pay_25621437,order_27978044,upi,2026-08-07T21:30:28,3086.4
pay_91753598,order_48561710,card,2026-08-07T22:15:28,1122.27
pay_26715763,order_46747323,card,2026-08-07T23:12:28,1289.7
pay_94055425,order_36232618,upi,2026-08-07T23:50:28,2359.48
pay_67265743,order_60608496,upi,2026-08-08T00:06:28,4466.41
pay_91388738,order_90938086,upi,2026-08-08T00:47:28,4592.4
pay_54527700,order_78864907,upi,2026-08-08T01:03:28,4559.61
pay_14473081,order_33295670,netbanking,2026-08-08T01:15:28,2260.95
pay_41969482,order_47939983,card,2026-08-08T01:35:28,2669.88
pay_33468634,order_63872051,upi,2026-08-08T02:30:28,2106.17
pay_2309659,order_67207206,upi,2026-08-08T03:20:28,2115.29
pay_36552103,order_92076599,card,2026-08-08T03:46:28,1839.29
pay_53136883,order_98720031,card,2026-08-08T04:12:28,3125.33
pay_72486883,order_90355774,netbanking,2026-08-08T04:36:28,3348.0
pay_29132328,order_47303095,upi,2026-08-08T05:23:28,2882.15
pay_14450860,order_26099153,upi,2026-08-08T05:58:28,2548.04
pay_99149173,order_61487106,upi,2026-08-08T06:25:28,4761.93
pay_24349323,order_62011705,card,2026-08-08T06:42:28,4794.36
pay_54515533,order_86670036,netbanking,2026-08-08T07:22:28,580.06
pay_10463453,order_60656589,card,2026-08-08T07:30:28,2426.7
pay_87103118,order_31171665,upi,2026-08-08T08:04:28,1704.88
pay_82331140,order_94273810,netbanking,2026-08-08T08:51:28,4779.43
pay_51255794,order_48025415,netbanking,2026-08-08T09:19:28,3621.83
pay_96617580,order_69458729,netbanking,2026-08-08T09:48:28,1581.04
pay_29074336,order_95849737,card,2026-08-08T10:15:28,2641.7
pay_94434947,order_87369655,netbanking,2026-08-08T10:44:28,4386.47
